time,P_gen_01_MW,P_gen_02_MW,P_gen_03_MW,P_gen_04_MW,P_gen_05_MW,P_gen_06_MW,P_gen_07_MW,P_gen_08_MW,P_gen_09_MW,P_gen_10_MW,Q_gen_01_Mvar,Q_gen_02_Mvar,Q_gen_03_Mvar,Q_gen_04_Mvar,Q_gen_05_Mvar,Q_gen_06_Mvar,Q_gen_07_Mvar,Q_gen_08_Mvar,Q_gen_09_Mvar,Q_gen_10_Mvar,V_bus_01,V_bus_02,V_bus_03,V_bus_04,V_bus_05,V_bus_06,V_bus_07,V_bus_08,V_bus_09,V_bus_10,V_bus_11,V_bus_12,V_bus_13,V_bus_14,V_bus_15,V_bus_16,V_bus_17,V_bus_18,V_bus_19,V_bus_20,V_bus_21,V_bus_22,V_bus_23,V_bus_24,V_bus_25,V_bus_26,V_bus_27,V_bus_28,V_bus_29,V_bus_30,V_bus_31,V_bus_32,V_bus_33,V_bus_34,V_bus_35,V_bus_36,V_bus_37,V_bus_38,V_bus_39,f_gen_01,f_gen_02,f_gen_03,f_gen_04,f_gen_05,f_gen_06,f_gen_07,f_gen_08,f_gen_09,f_gen_10
1.00009740821399,48.2553242753739,529.188195529741,468.341794536889,382.830916881262,262.809739025772,115.070691465048,8.91723742000483,421.899271474236,595.892603995288,842.41738396297,508.176451992033,276.279389241683,335.369221104595,291.436961477619,287.052879890067,569.414983437393,485.097715648246,178.477551395559,272.06896094839,710.951487712665,0.941641848501703,0.845215649471119,0.738013128392998,0.720458899369379,0.75712565288617,0.7615073850153,0.765743850193177,0.771433417808713,0.924619355693902,0.751217213549283,0.753111641353416,0.729155099766423,0.733212536758933,0.691869521948887,0.554072478693226,0.502678282259265,0.604136632809113,0.654124908162724,0.628702969911876,0.667658287187165,0.359727418794205,0.220480007653204,0,0.432282397518156,0.855987690744335,0.778831549520428,0.694318556360842,0.843014669621892,0.86445590590048,0.942732271466465,0.827460621389912,0.823969342871338,0.688122996574729,0.738110266185296,0.413691166288817,0.36330588330417,0.89809696516718,0.910535529174074,1.00083189771021,60.000341187207,60.0004025910742,60.0004095359155,60.0006839585922,60.0007085317207,60.0011087941465,60.0014238830807,60.000335210038,60.0004722346101,60.0000062657044
1.00041308601503,55.2508237674446,528.792589502787,467.81679470707,382.441908708218,262.695676477567,114.979207807806,8.91511539011103,420.314985997951,595.091045434631,839.416078446593,506.587009213939,276.320475577394,335.33310528976,291.373525237937,286.941001051534,569.177372346229,484.982277222027,178.560827534762,272.129593882094,711.416937232141,0.941539378446705,0.845183038068776,0.738035378084995,0.720529328111665,0.757201039479563,0.761586356097192,0.765808709063767,0.771491998867868,0.924616645237452,0.751304490716164,0.753196148201397,0.729238848147478,0.733298786938681,0.691949255688261,0.554134705378698,0.502734625069068,0.604188075940278,0.654168028276127,0.628760725942565,0.667696369022225,0.359759360427306,0.220478944896694,0,0.432330849989178,0.85586750763324,0.778868647551204,0.694361739219063,0.843133992033591,0.864591415552829,0.942411737285998,0.827572323092014,0.824061225691508,0.688170079864851,0.738121235783589,0.41363806941883,0.363262652885405,0.898040882277158,0.910684685866202,1.0008117808673,60.0014437944182,60.0017319233436,60.0017612292489,60.0029227657473,60.0030237375161,60.0047221038978,60.0060579352604,60.0014545006741,60.0020264930985,60.0000581210107
1.00099183388506,66.7972195835569,528.133595659499,466.945180629748,381.781945447175,262.512584611285,114.83544375651,8.91122704436684,417.707135801227,593.759112816571,834.438730890045,504.118047773593,276.389176470149,335.270160964626,291.26943010178,286.728442433322,568.736409521224,484.770751213526,178.673655219245,272.228290857798,712.203729822727,0.941367561114726,0.845129587661271,0.738068370251841,0.720640329544543,0.757320251727605,0.761711473082266,0.765910673423321,0.771583667122749,0.924608971367277,0.751442884599755,0.753330106168248,0.729371570962378,0.733435446415034,0.692075021496353,0.554230410146501,0.502820070163204,0.604266556589182,0.654233722485907,0.628844231240387,0.667743587059705,0.359803684317318,0.220468903889238,0,0.432404329213271,0.855666290164234,0.778924605357493,0.694427255929096,0.84332528242211,0.864809375110277,0.941905288711046,0.827752179975234,0.824206925532067,0.688237099532785,0.738118647778284,0.413532745369467,0.363183425372499,0.897938874620863,0.910925162604939,1.0007774112884,60.0033694390512,60.0041766083505,60.0042478131069,60.0070352217015,60.0072708003054,60.0113480055337,60.0145537759358,60.0035439932627,60.0048894024192,60.0001566531534
1.00157058175508,76.8499224808842,527.551865832139,466.179510111414,381.184155553844,262.359830963473,114.71974090677,8.9073414881756,415.444475789697,592.587585015288,830.071844565276,502.12640124353,276.45039224078,335.211332412911,291.179735626478,286.507375081942,568.28941150924,484.559376939394,178.74214177036,272.313034350191,712.914082632145,0.941213923725641,0.84508088551398,0.738091007693529,0.720729718987144,0.757417001342003,0.761813370510829,0.765992598910197,0.771656715667145,0.924598001447939,0.751555806075484,0.753439333171581,0.729479741994204,0.733546783142167,0.692176624095644,0.554304358745126,0.502884384560375,0.604325979094751,0.654283005089175,0.628901510590893,0.667764365639541,0.35983122153112,0.220449371100878,0,0.432459636918003,0.855485620942786,0.778965694463009,0.694476145885115,0.843484097296498,0.86499144292333,0.941484427583725,0.827902796280267,0.824325945630481,0.688281536843842,0.738089549477269,0.41341811642888,0.363104237423833,0.89783688735725,0.911126979750038,1.00074591954052,60.0051834675428,60.0066301802753,60.0067443100747,60.0111571937892,60.0115206665306,60.0179754909018,60.0230496154049,60.0056769861762,60.0077680451816,60.000259241262
1.0021493296251,85.597944223561,527.037527452395,465.506227598573,380.640767395409,262.233555732056,114.628694936439,8.90345885052617,413.48221607619,591.555949359529,826.234959472422,500.515994967105,276.505296330036,335.156380432795,291.102758430577,286.279093607474,567.837405643724,484.348161453689,178.773950859671,272.386123983287,713.558998142745,0.941075784818113,0.845034820249536,0.738103881298959,0.720799950484798,0.757493937874075,0.761894805987992,0.766056837007071,0.771713315269873,0.924584025553832,0.751646321257306,0.753526792867166,0.729566303846025,0.733635832454025,0.692256915145279,0.554359121905326,0.502930069228982,0.604368422318232,0.654317482901016,0.628935830873662,0.667762034881961,0.359843991693919,0.220421519824252,0,0.432498923831329,0.855321868929727,0.778993344389111,0.694510118833385,0.843614327203831,0.865141998445601,0.941132996652118,0.828027771614331,0.824421581773814,0.688306222998521,0.7380373237579,0.413295388819803,0.363025091708371,0.897734404943225,0.911294957345487,1.00071688858088,60.0069003415211,60.0090916029642,60.0092495177392,60.0152877960064,60.015772861927,60.0246042311917,60.0315454495977,60.0078477136473,60.0106605321469,60.0003653903057
1.00291874184494,95.5008376885253,526.442923893604,464.733362180217,379.990665836649,262.100753382157,114.540609057685,8.89830185751417,411.269966239943,590.369507238827,821.830986922556,498.836258576279,276.570220535266,335.088838433675,291.01745916094,285.966400027387,567.230305200029,484.067621048718,178.770244308784,272.468533450797,714.331678975025,0.940912134555954,0.844975112097705,0.738107102309099,0.720867535738924,0.757569675587942,0.761975680754249,0.766118517283743,0.771766478920672,0.924561255587469,0.751736727320814,0.753613969977762,0.729652501243962,0.733724432785675,0.692335118707961,0.554406241129946,0.502965870680484,0.604401893661705,0.654343067834925,0.628950953423627,0.667728290808552,0.35984124420585,0.220373424810567,0,0.432529711588823,0.855125245548502,0.779011691658521,0.694534986089235,0.843749284891154,0.865300174141021,0.940751107486579,0.828159776338182,0.82451760808866,0.688312823806483,0.737937294941806,0.413121547186472,0.362919942183588,0.897596844011263,0.911473332048971,1.00068146901922,60.0090546802579,60.0123744835534,60.0125916836402,60.02079118752,60.021428787556,60.0334181940934,60.0428401601545,60.010783137841,60.0145244549172,60.0005112648569
1.00368815406478,103.71876903084,525.935236068165,464.079630760044,379.411408225555,262.002149722589,114.485008678388,8.893150551827,409.442943700055,589.36337335365,818.102099770032,497.559082545069,276.627572789065,335.027062988763,290.948997704592,285.645083148385,566.617612501682,483.787390027931,178.723895975578,272.537237350857,715.023725354023,0.940766940092994,0.844911865375504,0.738094330212425,0.720908995010053,0.757618869854527,0.762029227851874,0.76615646367962,0.77179751460006,0.92453408023093,0.75179737571971,0.753672184172241,0.729709942824556,0.733783370863643,0.692384745999254,0.554427632186463,0.502976697028646,0.604411785405513,0.654347262182872,0.628936031444456,0.667664451761676,0.359818851162213,0.220314398178667,0,0.432539021798281,0.854945825893979,0.779010489722812,0.694538658790518,0.843846115766665,0.86541668844134,0.940435312122075,0.828258099754638,0.824582955546615,0.688293667455709,0.737807320786207,0.412937276241905,0.362814878196391,0.897456205661176,0.911607448959288,1.0006490339248,60.0110845249478,60.0156678604319,60.0159453245011,60.0263069232346,60.0270872810604,60.0422332870095,60.0541348446769,60.0137665239482,60.0184066871323,60.000661832547
1.00474854549351,112.810943125596,525.351092218891,463.336874383217,378.707998415928,261.911815321384,114.452345763274,8.88606100720697,407.434822073234,588.216129932432,813.848072118907,496.28842769527,276.696966033905,334.950185720033,290.877325462454,285.191583553013,565.766904473113,483.401718792035,178.607338034097,272.614608410363,715.874332659422,0.940591246398467,0.844822027893403,0.738056322397937,0.720931536143184,0.757651280536477,0.762066577195948,0.766177033832023,0.771810672676357,0.924490446957359,0.751841339907186,0.753713828998604,0.729750825228854,0.733825136349426,0.692415202682242,0.554422994661112,0.502958528210902,0.604394416039858,0.654325133301314,0.628875578213849,0.667536598310603,0.359761879238215,0.220218505875368,0,0.432523397370625,0.854722652611182,0.778983417937776,0.694516009985776,0.84392923711339,0.865522183283415,0.940094980837368,0.828348672759879,0.824632150247164,0.688233042512624,0.737588639613962,0.412669623962069,0.362670232878948,0.897259129014117,0.911733657894892,1.00060815310709,60.0137181062605,60.020221067396,60.0205827317499,60.0339263528172,60.0348886137593,60.0543830121004,60.0697009343098,60.0179409363827,60.0237818912065,60.0008756912528
1.00580893692224,119.811640541878,524.875267264362,462.742448522729,378.094512137615,261.864227786038,114.461808117877,8.87898360107835,405.902216391979,587.293074452568,810.413024264674,495.416084744966,276.757745090929,334.881670463961,290.82729293074,284.728870023936,564.911313866251,483.016708023517,178.443991492266,272.676703280844,716.632122326275,0.940436353303655,0.844719970619397,0.737994364322189,0.720919605010522,0.757649093385357,0.762068408346118,0.766166543661602,0.771794767068923,0.924440296738512,0.751846910754499,0.753718013469331,0.729754532803383,0.733828572762046,0.692408509129425,0.554384921407048,0.502907929473757,0.604345541936197,0.654273542994927,0.628777033443937,0.667370860372469,0.359679515098981,0.220108643435236,0,0.432479884564201,0.854515593147209,0.778929328429533,0.694464557281998,0.843963313382896,0.865574515964596,0.939811426841306,0.828396225924058,0.824642262920872,0.688139867351207,0.737332606015335,0.412389087442675,0.362525777705352,0.897055491309369,0.911803959547549,1.00057060569798,60.0161993123594,60.024788184167,60.0252349477739,60.0415639674032,60.0426920551937,60.0665328844622,60.0852669316101,60.0221732930394,60.0291809039791,60.001095665023
1.00716978276427,126.484045194296,524.38548854519,462.144738148148,377.409152721516,261.85107421752,114.522628874031,8.8699199330065,404.461579901744,586.35787128808,806.891572355531,494.710345248868,276.826685342753,334.803922423176,290.78763641155,284.126383998362,563.810228838529,482.52364435615,178.187335415839,272.740403522295,717.508808314699,0.940261004940248,0.844582640024829,0.737891337499025,0.72086660940762,0.757607744670042,0.762031128164334,0.766118285135534,0.771741729112442,0.924368044069078,0.751811337182865,0.753681660349752,0.729717951352666,0.733790427850809,0.692358930876614,0.554299266236934,0.502807378134404,0.604249049048991,0.654176496529856,0.628608315555213,0.667116296004168,0.359545678874655,0.219952094319898,0,0.432393414596826,0.854272417366649,0.778831892626193,0.694368159188638,0.843953584458535,0.865583406006963,0.93953605876004,0.8284090438788,0.824611586549666,0.68798409130764,0.736962986512067,0.412015081018042,0.362340697223681,0.896789703901097,0.911832482157321,1.00052584413163,60.0192173626665,60.0306656223994,60.0312222642928,60.051388624392,60.0527077355008,60.0821241307094,60.105243267504,60.0276672965988,60.0361370968924,60.0013850668443
1.00853062860631,131.19964193476,523.998701651054,461.687733928706,376.812631885622,261.87883115689,114.626810412945,8.86087910060058,403.464822359018,585.63453418752,804.102414178332,494.299201526548,276.888466175481,334.735728627091,290.769448896761,283.51805304292,562.708604029566,482.031823563166,177.892993256923,272.791628801552,718.311022697919,0.940102199191172,0.844425052262208,0.737760726935764,0.720778134259135,0.75753108955098,0.761957725501447,0.766038057585303,0.771658592090238,0.924287706099521,0.751737187902987,0.753607513714961,0.729643919059634,0.733713724770222,0.692271753457146,0.55417980142242,0.502674091463526,0.604119818016019,0.654047913635011,0.628402335698112,0.666825150303745,0.359386248745065,0.219781645260867,0,0.432278793609825,0.854038453063889,0.778705511663148,0.694241358141895,0.843895286224846,0.86554016051985,0.939288151907907,0.828379153551698,0.824542326053068,0.68779660195068,0.736557930868805,0.411629072879182,0.362155989050468,0.896514670905932,0.911806867834364,1.00048352850814,60.0220970058899,60.0365578211778,60.0372245407311,60.0612359174815,60.0627231254382,60.0977127577004,60.1252193584269,60.0332124915798,60.0431177317243,60.0016809094771
1.01025312948273,135.207539387028,523.614837035223,461.253034053603,376.151957357377,261.9563873085,114.806393174072,8.8494709293883,402.650856631463,584.93490787528,801.272481455316,494.078515053737,276.960070443105,334.660468153787,290.769063473128,282.745007555589,561.318076766538,481.411218562505,177.488187731284,272.844884548794,719.264062362206,0.939918454148086,0.844217978936158,0.737572881791214,0.720631075782721,0.75739784262051,0.761827645967614,0.765903337431862,0.771521999926397,0.924176479998156,0.751603873043976,0.753474923298427,0.729511949349751,0.733577372681734,0.692123590473014,0.553994768303372,0.502472779522915,0.603925116891004,0.653856448106824,0.6281038079716,0.666419822583941,0.359158499327519,0.21955166431308,0,0.432105673719434,0.853760083485257,0.77851968551353,0.694052851979043,0.84377393278928,0.865433808284737,0.939048349520476,0.828297023911655,0.824414914749944,0.687526938107211,0.736010041026007,0.411128886418759,0.361922780166818,0.896162330178296,0.911720118619376,1.00043189612536,60.0256076776359,60.0440323394513,60.0448379459758,60.0737282279777,60.0753975532169,60.1174386178399,60.1505038103752,60.0402794907626,60.0519800315769,60.0020626336695
1.01197563035915,137.688508568973,523.315122687505,460.932620541238,375.570114869291,262.06786378066,115.027476694167,8.83810496969852,402.185211225826,584.405793791733,798.953301725115,494.046882939056,277.027243986278,334.595400652311,290.78756182961,281.972396750039,559.934517410486,480.792911771228,177.060575555702,272.890472769664,720.180679546127,0.939743525566236,0.843986237675839,0.737357254539897,0.720451305412223,0.757231998733347,0.761664350225699,0.765738583710154,0.771356825838239,0.924055321951267,0.751435831860607,0.753308061363848,0.72934613906759,0.733406302651664,0.691941406901996,0.553779212051454,0.502242027193646,0.603700187167534,0.653635071860086,0.627773210622017,0.665983809630392,0.358907584869113,0.21930927454465,0,0.431907236323514,0.853483083944922,0.778306535997502,0.69383594814314,0.843610614815255,0.865282964408172,0.938809435938127,0.828176989494754,0.824253662464417,0.687230120098554,0.735433516620979,0.410619360936733,0.361690285363995,0.895799687236077,0.911587944218038,1.00038096805326,60.0290184504977,60.0515214219894,60.0524648493594,60.0862481579806,60.0880672697465,60.1371567041493,60.1757876817635,60.0473805035175,60.060865183978,60.0024510098472
1.01420854158515,139.461465641593,523.010997269071,460.630798256033,374.90117754863,262.2471375979,115.361707448823,8.82343923335966,401.916328552923,583.888123761426,796.364831403249,494.212176724081,277.111142280991,334.523448790904,290.831609323257,280.976625604032,558.155895176596,479.99509431166,176.492392081396,272.943731910446,721.358514299873,0.939524581038601,0.843676822587131,0.737056378113027,0.720186291975962,0.756983301409619,0.761418195798856,0.765493293695777,0.771112269684715,0.923885611384317,0.751182478624724,0.753056523622871,0.729096613019286,0.733149275471985,0.691671290574983,0.55346962652518,0.501914059520719,0.603380798221263,0.653322031635664,0.627312721322584,0.665388694490748,0.358558952160411,0.218982392359016,0,0.431625197775643,0.853135120947365,0.778007186366493,0.693529781581916,0.843359431988626,0.865044983784517,0.938556463760619,0.827981914293247,0.824009877660606,0.686818122033917,0.734659215498061,0.409950607972154,0.36139007021375,0.895325877834888,0.911372503577579,1.00031445975661,60.033354912971,60.0612463339027,60.0623661087621,60.1025138848994,60.1044818689962,60.1627037552265,60.2085626112664,60.0566109769459,60.0724083474432,60.0029626881109
